0.0125116,0.00326236,0.000120708,0.000365605,0.000126194,0.011689,0.00282283,0.00014399,0.0002276,0.000158112
0.0130554,0.00372089,0.000116452,0.000306793,0.000123925,0.012185,0.00316338,0.000143823,0.00022838,0.000158878
0.0127676,0.0033615,0.000117857,0.000560056,0.000142894,0.0123554,0.00367604,0.000209177,0.000298399,0.000234369
0.0129282,0.00382797,0.000121747,0.000356749,0,0.0124504,0.00383934,0.00020474,0.000275178,0
0.0238258,0.00309646,0.000119198,0.000336688,0.000123331,0.0226316,0.00266671,0.000134946,0.000219692,0.00014493
0.0239975,0.00341753,0.000116674,0.000276485,0.00012045,0.0227846,0.0028972,0.000128962,0.000212765,0.00013747
0.0241982,0.00335826,0.000119487,0.000551417,0.000147745,0.0237544,0.00370592,0.000210255,0.000304279,0.000233559
0.0244619,0.00378498,0.000122097,0.000351026,0,0.0238678,0.00385995,0.000206228,0.000276265,0
0.0384831,0.00316103,0.000122276,0.000342866,0.000128543,0.0368907,0.0027064,0.000138389,0.00022056,0.000148907
0.0390344,0.00371239,0.00011817,0.000305902,0.000124608,0.0373279,0.00307512,0.000144717,0.000220869,0.000153932
0.0387965,0.00320635,0.00011888,0.000521576,0.000144641,0.0378575,0.00365865,0.000207929,0.000302343,0.000229533
0.0391524,0.00382183,0.000123684,0.000354045,0,0.0380071,0.00388988,0.000206426,0.000279809,0
0.155132,0.00299062,0.000120875,0.000313796,0.000128602,0.149616,0.00253125,0.000123965,0.00021418,0.000137585
0.155209,0.00356519,0.000116877,0.000291606,0.000123982,0.150567,0.00300928,0.000139373,0.000216043,0.000153712
0.15534,0.00335596,0.000123808,0.000539639,0.000148792,0.151074,0.00370033,0.000210681,0.000301542,0.000233773
0.155574,0.00377207,0.000121668,0.000349842,0,0.151169,0.00388992,0.000209465,0.000276775,0
0.0501684,0.0132891,0.000122495,0.000373344,0.000128915,0.0461804,0.0113562,0.000148472,0.000227945,0.00015652
0.050122,0.0140026,0.000115456,0.000285829,0.000120366,0.0461914,0.0116768,0.000132064,0.000212831,0.000141428
0.051111,0.0140378,0.000116173,0.00062165,0.000148189,0.0529764,0.0182513,0.00026326,0.00035513,0.000300654
0.0519504,0.0157525,0.000120981,0.000371285,0,0.052924,0.0185664,0.000260215,0.000319985,0
0.0958649,0.0128525,0.000123397,0.000349218,0.000128669,0.0907204,0.0108241,0.000138173,0.000220557,0.000148261
0.096331,0.0138603,0.000116499,0.000282069,0.000122118,0.0912897,0.0115271,0.000129142,0.000211226,0.000138683
0.0973202,0.0137069,0.000118598,0.000580984,0.000149305,0.0979325,0.0180979,0.000261519,0.000350322,0.000296453
0.0985819,0.0157724,0.000121475,0.000371412,0,0.0985854,0.0186736,0.000261895,0.000321653,0
0.154484,0.0127712,0.000122411,0.000349685,0.000129785,0.14775,0.0109206,0.000139857,0.000222444,0.000150765
0.156095,0.0144159,0.000116288,0.000296735,0.000120924,0.149142,0.0119773,0.000139264,0.000216202,0.000148346
0.15694,0.0139875,0.000123259,0.000591088,0.000152139,0.154804,0.0180469,0.000261756,0.000348778,0.000292038
0.15709,0.0157737,0.000123366,0.00036956,0,0.155035,0.0185893,0.000261902,0.000319015,0
0.622756,0.0131271,0.000124416,0.000361205,0.000131153,0.601048,0.0112048,0.000143726,0.000227361,0.000154622
0.621612,0.014301,0.000115977,0.00029298,0.000122233,0.602607,0.0119785,0.000138046,0.000216281,0.000148899
0.622934,0.0138411,0.000125871,0.000568449,0.000152764,0.60854,0.0183693,0.000265496,0.000357663,0.000298092
0.623599,0.0157937,0.000122781,0.000370773,0,0.608448,0.0186863,0.000261889,0.000322058,0
0.0987997,0.0257815,0.00012085,0.000356838,0.00012655,0.0911291,0.0219446,0.000141759,0.000222838,0.000149733
0.101264,0.0294741,0.000117739,0.000303383,0.000123165,0.0936032,0.0245643,0.000144438,0.000220732,0.00015282
0.108608,0.0288917,0.000120584,0.000631143,0.000150452,0.11465,0.0405418,0.000294577,0.0003858,0.00033362
0.104902,0.0324656,0.000123309,0.000383966,0,0.109214,0.0407335,0.000292669,0.000343792,0
0.191197,0.0253943,0.000123381,0.000342448,0.00012849,0.181253,0.0213777,0.000136576,0.00021885,0.000145318
0.194275,0.0289794,0.000117912,0.000296683,0.000122989,0.183483,0.0239046,0.000138087,0.000216284,0.0001464
0.195314,0.0280326,0.000119943,0.000601703,0.00015018,0.199697,0.0402756,0.000292508,0.00038178,0.000335835
0.197434,0.0323117,0.000122546,0.000382326,0,0.199078,0.0405485,0.0002907,0.000342871,0
0.310362,0.0272353,0.000120715,0.000388853,0.000128403,0.296385,0.0232719,0.000152241,0.000231268,0.000161842
0.311462,0.0297785,0.000114595,0.000309049,0.000121395,0.297968,0.0248152,0.000146495,0.000222383,0.000155699
0.312465,0.0275178,0.000116422,0.000594083,0.000144824,0.313469,0.0401851,0.000292761,0.000378647,0.000332605
0.315227,0.0324608,0.000123232,0.000383969,0,0.313183,0.0407122,0.000290996,0.000345132,0
1.24412,0.0277185,0.000123768,0.000393383,0.000131946,1.20621,0.0237036,0.000154787,0.000233861,0.000166804
