0.0194774,0.00531827,0.000233978,0.000511039,0.000253233,0.0181957,0.00446092,0.000208808,0.00040141,0.000227008
0.0201284,0.00576428,0.000245178,0.000429155,0.000266966,0.0192332,0.00519507,0.000213155,0.000390621,0.000236817
0.0197715,0.00569153,0.000238401,0.000797109,0.000278037,0.020302,0.00606446,0.000333296,0.000543723,0.000364077
0.0202633,0.00535529,0.000238379,0.000431031,0,0.018059,0.0056391,0.00028833,0.000416558,0
0.0343165,0.00535225,0.000238497,0.000500644,0.000262974,0.033076,0.00456606,0.000215213,0.000398821,0.000241198
0.0350495,0.00634604,0.000263982,0.000483886,0.000265524,0.0332997,0.00502488,0.00020496,0.000378399,0.000228852
0.0341508,0.00548168,0.000231813,0.000757449,0.000274084,0.0346454,0.00614706,0.000336162,0.000554688,0.000373772
0.034887,0.00634314,0.000318218,0.000474675,0,0.0349832,0.0066825,0.000341408,0.000493904,0
0.0521313,0.00528894,0.000245958,0.000476787,0.000270046,0.0513522,0.00473308,0.000222473,0.000416331,0.000249616
0.0535179,0.00616449,0.000247287,0.000468433,0.000274642,0.0521357,0.00552984,0.000230999,0.000412614,0.000260041
0.0520925,0.00463581,0.000232881,0.000501128,0.000274537,0.0526588,0.00619016,0.000343313,0.000549989,0.00037316
0.0519417,0.00528766,0.000235365,0.000425592,0,0.0532915,0.00681117,0.000346807,0.00050459,0
0.194726,0.00525671,0.000251318,0.000459829,0.000277113,0.193807,0.00462041,0.000216347,0.000405471,0.000246845
0.188886,0.00521129,0.000225212,0.000385849,0.000247382,0.188019,0.0046306,0.000195243,0.000343123,0.000224031
0.188113,0.00422745,0.000222304,0.000411379,0.000261281,0.189464,0.00570592,0.000315692,0.000498571,0.000357184
0.188434,0.00470947,0.000222501,0.000366183,0,0.189576,0.00607366,0.000319559,0.000439649,0
0.08094,0.0228781,0.000238676,0.0005565,0.000279746,0.0756469,0.0191294,0.000229158,0.000417288,0.000251718
0.0809082,0.023249,0.000242089,0.000436191,0.000265023,0.0775489,0.0205685,0.00021194,0.000386007,0.000236393
0.0834086,0.0246756,0.000245252,0.000931398,0.000291303,0.0874731,0.0301273,0.000426195,0.000630049,0.000468401
0.0812507,0.0236449,0.000243468,0.000495436,0,0.0882797,0.0312965,0.000413397,0.000564618,0
0.136033,0.0219758,0.000231294,0.000526385,0.000271051,0.120678,0.0155861,0.000185523,0.000338622,0.000205732
0.136384,0.0219237,0.000224633,0.000414543,0.000246714,0.112085,0.0141664,0.000148681,0.000263841,0.000167842
0.135337,0.0214619,0.000222719,0.000762631,0.000268843,0.132309,0.0268166,0.000378458,0.000557496,0.00042577
0.136264,0.0212408,0.000241702,0.000422072,0,0.145416,0.0316515,0.000419755,0.000569355,0
0.207329,0.0201845,0.000240469,0.000443018,0.000265515,0.205922,0.0193016,0.00022866,0.000421753,0.000257067
0.199471,0.0203515,0.000221979,0.000375883,0.000241309,0.194813,0.0181191,0.00019133,0.00033716,0.000213664
0.20584,0.0197325,0.000218407,0.000652021,0.000260976,0.199542,0.0264215,0.000374038,0.000546699,0.000420813
0.197617,0.0196095,0.000219155,0.000393643,0,0.205964,0.0287819,0.000389,0.000510433,0
0.758301,0.0192223,0.00023531,0.000408796,0.000257946,0.725183,0.0141793,0.000168605,0.000305175,0.000191657
0.731481,0.0178799,0.000205877,0.000322594,0.000223164,0.720823,0.0145498,0.000155888,0.000266575,0.000181078
0.722992,0.0158365,0.000209718,0.000382838,0.000243919,0.725437,0.0256756,0.000367885,0.000512463,0.000414339
0.754193,0.0188258,0.000227502,0.000360803,0,0.74465,0.0271754,0.000376201,0.000473028,0
0.159916,0.0441858,0.000248963,0.000521052,0.000265585,0.148423,0.0366616,0.000216545,0.00040358,0.000239142
0.165016,0.0495681,0.000241079,0.000475782,0.000267549,0.155169,0.0427492,0.00022046,0.000400295,0.00024836
0.174726,0.0590503,0.000266959,0.00121505,0.000313883,0.178797,0.0659803,0.000467972,0.000673568,0.000531607
0.167514,0.0518278,0.00022675,0.00058306,0,0.17431,0.0658142,0.000453298,0.000575048,0
0.265886,0.0389637,0.000216827,0.000457167,0.000238333,0.241612,0.0309386,0.000184023,0.000335839,0.000204731
0.274447,0.0457118,0.000231016,0.000431739,0.000258292,0.247693,0.036434,0.000188552,0.000339973,0.000213932
0.28899,0.0557531,0.000258924,0.00112493,0.000299098,0.277565,0.0626745,0.00044757,0.000626588,0.000511223
0.252229,0.0391049,0.000204919,0.000406095,0,0.267589,0.0600107,0.000417222,0.000520445,0
0.390166,0.0382896,0.000228213,0.000426486,0.000242476,0.376732,0.0331788,0.000199114,0.000354714,0.000223653
0.420783,0.0469046,0.00024435,0.000439002,0.000270871,0.369503,0.0321121,0.000170465,0.000297814,0.000190498
0.395188,0.0399674,0.00021331,0.000686723,0.000254011,0.417937,0.0626933,0.000446672,0.000631139,0.000508366
0.385227,0.0361491,0.000200882,0.000363947,0,0.401599,0.0590551,0.000412602,0.000510133,0
1.45263,0.0325732,0.000210084,0.000326648,0.000226547,1.4597,0.0315935,0.000192704,0.000333122,0.000214472
1.44647,0.0336146,0.000205777,0.000295609,0.000221205,1.41852,0.0285807,0.000151218,0.000264258,0.000173374
1.4451,0.0303018,0.000203958,0.000351888,0.000236983,1.4484,0.0565109,0.000405939,0.000551378,0.000471715
1.45172,0.0324493,0.000206338,0.000300682,0,1.45259,0.0568247,0.000405971,0.000481914,0
0.62181,0.158002,0.000231362,0.000437784,0.000257097,0.520974,0.131171,0.000196963,0.00035334,0.000218622
